wavelength,spectrum
2848,0
2849,0
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,7194338944
2861,57574833024
2862,1.1519E+11
2863,1.72845E+11
2864,2.30541E+11
2865,2.73863E+11
2866,2.30702E+11
2867,1.73087E+11
2868,1.15431E+11
2869,57735825984
2870,21658481024
2871,1.15552E+11
2872,2.31185E+11
2873,3.46898E+11
2874,4.62692E+11
2875,5.56869E+11
2876,5.2089E+11
2877,4.63175E+11
2878,4.05419E+11
2879,3.47622E+11
2880,3.07898E+11
2881,3.76853E+11
2882,4.6398E+11
2883,5.51167E+11
2884,6.38415E+11
2885,7.03951E+11
2886,6.38857E+11
2887,5.51932E+11
2888,4.64945E+11
2889,3.77899E+11
2890,3.92569E+11
2891,1.01812E+12
2892,1.74596E+12
2893,2.4743E+12
2894,3.20314E+12
2895,3.77227E+12
2896,3.38019E+12
2897,2.82752E+12
2898,2.27446E+12
2899,1.72102E+12
2900,1.21096E+12
2901,9.63267E+11
2902,7.59199E+11
2903,5.5499E+11
2904,3.50641E+11
2905,2.66725E+11
2906,9.06446E+11
2907,1.66727E+12
2908,2.42861E+12
2909,3.19047E+12
2910,3.80646E+12
2911,3.54415E+12
2912,3.13516E+12
2913,2.72589E+12
2914,2.31634E+12
2915,2.01649E+12
2916,2.37661E+12
2917,2.84704E+12
2918,3.31779E+12
2919,3.78886E+12
2920,4.13539E+12
2921,3.73267E+12
2922,3.20473E+12
2923,2.67642E+12
2924,2.14776E+12
2925,1.86154E+12
2926,3.03247E+12
2927,4.44718E+12
2928,5.86285E+12
2929,7.27949E+12
2930,8.54232E+12
2931,8.87702E+12
2932,9.05706E+12
2933,9.23722E+12
2934,9.4175E+12
2935,9.39487E+12
2936,8.15361E+12
2937,6.70833E+12
2938,5.26207E+12
2939,3.81482E+12
2940,2.54038E+12
2941,2.30821E+12
2942,2.24979E+12
2943,2.19133E+12
2944,2.13282E+12
2945,2.22245E+12
2946,3.20141E+12
2947,4.3293E+12
2948,5.45796E+12
2949,6.58738E+12
2950,7.46897E+12
2951,6.85908E+12
2952,6.00002E+12
2953,5.14037E+12
2954,4.28014E+12
2955,3.61259E+12
2956,4.10458E+12
2957,4.79029E+12
2958,5.47647E+12
2959,6.16311E+12
2960,6.86883E+12
2961,7.68675E+12
2962,8.52385E+12
2963,9.36152E+12
2964,1.01997E+13
2965,1.06731E+13
2966,8.95318E+12
2967,6.86642E+12
2968,4.77825E+12
2969,2.68867E+12
2970,8.77848E+11
2971,7.47356E+11
2972,8.97129E+11
2973,1.047E+12
2974,1.19698E+12
2975,1.34331E+12
2976,1.46728E+12
2977,1.58759E+12
2978,1.70799E+12
2979,1.82846E+12
2980,2.14391E+12
2981,3.62938E+12
2982,5.31087E+12
2983,6.99349E+12
2984,8.67724E+12
2985,1.02795E+13
2986,1.13871E+13
2987,1.24128E+13
2988,1.34392E+13
2989,1.44662E+13
2990,1.51405E+13
2991,1.36934E+13
2992,1.18917E+13
2993,1.00887E+13
2994,8.28456E+12
2995,6.83704E+12
2996,7.53645E+12
2997,8.59442E+12
2998,9.65309E+12
2999,1.07125E+13
3000,1.14556E+13
3001,1.02969E+13
3002,8.8202E+12
3003,7.34254E+12
3004,5.8639E+12
3005,4.71687E+12
3006,5.56534E+12
3007,6.74719E+12
3008,7.92983E+12
3009,9.11325E+12
3010,1.01006E+13
3011,9.90703E+12
3012,9.51633E+12
3013,9.12537E+12
3014,8.73415E+12
3015,8.20615E+12
3016,6.85843E+12
3017,5.37321E+12
3018,3.887E+12
3019,2.3998E+12
3020,1.35983E+12
3021,3.00934E+12
3022,5.10844E+12
3023,7.20894E+12
3024,9.31082E+12
3025,1.10983E+13
3026,1.09916E+13
3027,1.05688E+13
3028,1.01458E+13
3029,9.72243E+12
3030,9.21497E+12
3031,8.20395E+12
3032,7.10837E+12
3033,6.01206E+12
3034,4.91503E+12
3035,3.93561E+12
3036,3.66579E+12
3037,3.51421E+12
3038,3.36252E+12
3039,3.21074E+12
3040,3.16209E+12
3041,3.73303E+12
3042,4.40764E+12
3043,5.0827E+12
3044,5.75821E+12
3045,6.22734E+12
3046,5.4555E+12
3047,4.47621E+12
3048,3.49627E+12
3049,2.51568E+12
3050,1.63036E+12
3051,1.32007E+12
3052,1.10553E+12
3053,8.9086E+11
3054,6.76046E+11
3055,7.18535E+11
3056,2.30621E+12
3057,4.15254E+12
3058,6.00008E+12
3059,7.84882E+12
3060,9.33699E+12
3061,8.65475E+12
3062,7.61004E+12
3063,6.56465E+12
3064,5.51857E+12
3065,4.55662E+12
3066,4.10307E+12
3067,3.73408E+12
3068,3.36486E+12
3069,2.99539E+12
3070,2.83805E+12
3071,3.95526E+12
3072,5.2857E+12
3073,6.617E+12
3074,7.94917E+12
3075,9.02308E+12
3076,8.54241E+12
3077,7.80212E+12
3078,7.06136E+12
3079,6.32011E+12
3080,5.60162E+12
3081,5.02217E+12
3082,4.4656E+12
3083,3.90867E+12
3084,3.35137E+12
3085,2.88684E+12
3086,2.98093E+12
3087,3.16827E+12
3088,3.35572E+12
3089,3.5433E+12
3090,3.64161E+12
3091,3.20347E+12
3092,2.67561E+12
3093,2.1474E+12
3094,1.61886E+12
3095,1.30018E+12
3096,2.24294E+12
3097,3.39666E+12
3098,4.55113E+12
3099,5.70634E+12
3100,6.58156E+12
3101,5.77243E+12
3102,4.68185E+12
3103,3.59058E+12
3104,2.4986E+12
3105,1.5387E+12
3106,1.37511E+12
3107,1.34429E+12
3108,1.31345E+12
3109,1.28259E+12
3110,1.3143E+12
3111,1.72166E+12
3112,2.19191E+12
3113,2.66246E+12
3114,3.13331E+12
3115,3.83954E+12
3116,5.95711E+12
3117,8.31127E+12
3118,1.06669E+13
3119,1.30241E+13
3120,1.48216E+13
3121,1.32523E+13
3122,1.11204E+13
3123,8.98717E+12
3124,6.85255E+12
3125,5.08996E+12
3126,5.56733E+12
3127,6.41864E+12
3128,7.27049E+12
3129,8.12288E+12
3130,9.09392E+12
3131,1.07744E+13
3132,1.25742E+13
3133,1.43751E+13
3134,1.61771E+13
3135,1.74362E+13
3136,1.54301E+13
3137,1.28783E+13
3138,1.03249E+13
3139,7.76983E+12
3140,5.52908E+12
3141,5.18318E+12
3142,5.15322E+12
3143,5.12323E+12
3144,5.09323E+12
3145,5.20561E+12
3146,6.17274E+12
3147,7.28299E+12
3148,8.39393E+12
3149,9.50558E+12
3150,1.04357E+13
3151,1.02725E+13
3152,9.92694E+12
3153,9.58111E+12
3154,9.23506E+12
3155,9.07529E+12
3156,1.00348E+13
3157,1.11816E+13
3158,1.2329E+13
3159,1.34772E+13
3160,1.46738E+13
3161,1.61575E+13
3162,1.76897E+13
3163,1.9223E+13
3164,2.07572E+13
3165,2.20416E+13
3166,2.18216E+13
3167,2.13505E+13
3168,2.08791E+13
3169,2.04074E+13
3170,1.98636E+13
3171,1.88887E+13
3172,1.78414E+13
3173,1.67935E+13
3174,1.57449E+13
3175,1.48833E+13
3176,1.51476E+13
3177,1.55999E+13
3178,1.60525E+13
3179,1.65054E+13
3180,1.68025E+13
3181,1.61637E+13
3182,1.53683E+13
3183,1.45725E+13
3184,1.37761E+13
3185,1.29232E+13
3186,1.17331E+13
3187,1.04861E+13
3188,9.23838E+12
3189,7.98985E+12
3190,6.83684E+12
3191,6.26104E+12
3192,5.78123E+12
3193,5.30112E+12
3194,4.82071E+12
3195,4.30785E+12
3196,3.60172E+12
3197,2.86297E+12
3198,2.12377E+12
3199,1.3841E+12
3200,7.32514E+11
3201,6.11962E+11
3202,5.79934E+11
3203,5.47887E+11
3204,5.15819E+11
3205,4.797E+11
3206,4.19365E+11
3207,3.54958E+11
3208,2.9051E+11
3209,2.26023E+11
3210,1.8572E+11
3211,2.90782E+11
3212,4.20149E+11
3213,5.49597E+11
3214,6.79125E+11
3215,8.3704E+11
3216,1.16494E+12
3217,1.52137E+12
3218,1.87801E+12
3219,2.23488E+12
3220,2.49073E+12
3221,2.13904E+12
3222,1.68583E+12
3223,1.23233E+12
3224,7.78558E+11
3225,3.85344E+11
3226,3.57061E+11
3227,3.89641E+11
3228,4.22242E+11
3229,4.54863E+11
3230,7.6782E+11
3231,2.76338E+12
3232,5.04067E+12
3233,7.31936E+12
3234,9.59946E+12
3235,1.14497E+13
3236,1.07125E+13
3237,9.54322E+12
3238,8.37326E+12
3239,7.20258E+12
3240,6.05562E+12
3241,5.0547E+12
3242,4.07763E+12
3243,3.09996E+12
3244,2.12168E+12
3245,1.34278E+12
3246,1.76371E+12
3247,2.38501E+12
3248,3.00669E+12
3249,3.62875E+12
3250,4.47194E+12
3251,6.64046E+12
3252,9.03118E+12
3253,1.14234E+13
3254,1.3817E+13
3255,1.55571E+13
3256,1.33669E+13
3257,1.05198E+13
3258,7.671E+12
3259,4.82044E+12
3260,2.37406E+12
3261,2.36248E+12
3262,2.75707E+12
3263,3.15191E+12
3264,3.54698E+12
3265,3.84374E+12
3266,3.54915E+12
3267,3.15577E+12
3268,2.76214E+12
3269,2.36828E+12
3270,2.21682E+12
3271,3.52167E+12
3272,5.07013E+12
3273,6.61953E+12
3274,8.16987E+12
3275,9.40399E+12
3276,8.73524E+12
3277,7.74871E+12
3278,6.76157E+12
3279,5.77383E+12
3280,5.24754E+12
3281,7.49406E+12
3282,1.02043E+13
3283,1.29161E+13
3284,1.56296E+13
3285,1.79068E+13
3286,1.75569E+13
3287,1.67684E+13
3288,1.59795E+13
3289,1.51901E+13
3290,1.41892E+13
3291,1.19211E+13
3292,9.44038E+12
3293,6.95818E+12
3294,4.47448E+12
3295,2.32495E+12
3296,2.18885E+12
3297,2.38856E+12
3298,2.58839E+12
3299,2.78834E+12
3300,3.05068E+12
3301,3.68683E+12
3302,4.38567E+12
3303,5.08493E+12
3304,5.78461E+12
3305,6.39742E+12
3306,6.48668E+12
3307,6.48864E+12
3308,6.4906E+12
3309,6.49256E+12
3310,6.33216E+12
3311,5.19719E+12
3312,3.89907E+12
3313,2.60016E+12
3314,1.30047E+12
3315,1.66778E+11
3316,33365632000
3317,66751388992
3318,1.00157E+11
3319,1.33583E+11
3320,3.04829E+11
3321,1.30322E+12
3322,2.4401E+12
3323,3.57766E+12
3324,4.7159E+12
3325,5.75865E+12
3326,6.22472E+12
3327,6.59483E+12
3328,6.96517E+12
3329,7.33572E+12
3330,7.84471E+12
3331,9.18354E+12
3332,1.06615E+13
3333,1.21403E+13
3334,1.362E+13
3335,1.46853E+13
3336,1.32589E+13
3337,1.14162E+13
3338,9.57229E+12
3339,7.72732E+12
3340,6.1123E+12
3341,5.88301E+12
3342,5.88477E+12
3343,5.88653E+12
3344,5.88829E+12
3345,6.07937E+12
3346,7.40685E+12
3347,8.92455E+12
3348,1.04432E+13
3349,1.19627E+13
3350,1.31081E+13
3351,1.20035E+13
3352,1.05231E+13
3353,9.04176E+12
3354,7.55955E+12
3355,6.32963E+12
3356,6.61855E+12
3357,7.16097E+12
3358,7.70372E+12
3359,8.24678E+12
3360,8.80708E+12
3361,9.46916E+12
3362,1.01485E+13
3363,1.08283E+13
3364,1.15085E+13
3365,1.19648E+13
3366,1.10751E+13
3367,9.96037E+12
3368,8.84499E+12
3369,7.72895E+12
3370,6.94286E+12
3371,8.14057E+12
3372,9.66979E+12
3373,1.11999E+13
3374,1.2731E+13
3375,1.39318E+13
3376,1.31461E+13
3377,1.20287E+13
3378,1.09106E+13
3379,9.79187E+12
3380,8.91477E+12
3381,9.49149E+12
3382,1.0311E+13
3383,1.1131E+13
3384,1.19515E+13
3385,1.27682E+13
3386,1.35598E+13
3387,1.43477E+13
3388,1.5136E+13
3389,1.59248E+13
3390,1.66032E+13
3391,1.66166E+13
3392,1.65191E+13
3393,1.64215E+13
3394,1.63239E+13
3395,1.63672E+13
3396,1.72561E+13
3397,1.82867E+13
3398,1.93178E+13
3399,2.03495E+13
3400,2.09071E+13
3401,1.86162E+13
3402,1.58489E+13
3403,1.30801E+13
3404,1.03096E+13
3405,7.99998E+12
3406,8.46499E+12
3407,9.39307E+12
3408,1.03217E+13
3409,1.12509E+13
3410,1.20733E+13
3411,1.22528E+13
3412,1.2325E+13
3413,1.23973E+13
3414,1.24697E+13
3415,1.27826E+13
3416,1.45393E+13
3417,1.65377E+13
3418,1.85373E+13
3419,2.0538E+13
3420,2.21571E+13
3421,2.14794E+13
3422,2.04183E+13
3423,1.93566E+13
3424,1.82942E+13
3425,1.73087E+13
3426,1.67881E+13
3427,1.63447E+13
3428,1.59011E+13
3429,1.54572E+13
3430,1.51899E+13
3431,1.5984E+13
3432,1.69556E+13
3433,1.79278E+13
3434,1.89005E+13
3435,1.96015E+13
3436,1.86695E+13
3437,1.74645E+13
3438,1.62588E+13
3439,1.50524E+13
3440,1.41395E+13
3441,1.49919E+13
3442,1.61392E+13
3443,1.72871E+13
3444,1.84357E+13
3445,1.94333E+13
3446,1.95213E+13
3447,1.94576E+13
3448,1.93938E+13
3449,1.93301E+13
3450,1.91534E+13
3451,1.82996E+13
3452,1.73323E+13
3453,1.63645E+13
3454,1.53961E+13
3455,1.47314E+13
3456,1.58919E+13
3457,1.73574E+13
3458,1.88238E+13
3459,2.0291E+13
3460,2.14588E+13
3461,2.08251E+13
3462,1.98906E+13
3463,1.89555E+13
3464,1.80199E+13
3465,1.73061E+13
3466,1.79257E+13
3467,1.87681E+13
3468,1.9611E+13
3469,2.04544E+13
3470,2.11368E+13
3471,2.08504E+13
3472,2.04022E+13
3473,1.99538E+13
3474,1.95051E+13
3475,1.91261E+13
3476,1.91666E+13
3477,1.92771E+13
3478,1.93876E+13
3479,1.94982E+13
3480,1.96351E+13
3481,1.99297E+13
3482,2.02508E+13
3483,2.0572E+13
3484,2.08934E+13
3485,2.1101E+13
3486,2.06248E+13
3487,2.00342E+13
3488,1.94433E+13
3489,1.88521E+13
3490,1.84142E+13
3491,1.8898E+13
3492,1.95359E+13
3493,2.01742E+13
3494,2.08127E+13
3495,2.13594E+13
3496,2.13523E+13
3497,2.12529E+13
3498,2.11533E+13
3499,2.10538E+13
3500,2.09629E+13
3501,2.09249E+13
3502,2.08956E+13
3503,2.08664E+13
3504,2.08371E+13
3505,2.08166E+13
3506,2.0849E+13
3507,2.08902E+13
3508,2.09314E+13
3509,2.09727E+13
3510,2.09919E+13
3511,2.08787E+13
3512,2.07433E+13
3513,2.06078E+13
3514,2.04722E+13
3515,2.03808E+13
3516,2.05546E+13
3517,2.07728E+13
3518,2.09911E+13
3519,2.12095E+13
3520,2.13705E+13
3521,2.11862E+13
3522,2.09441E+13
3523,2.07019E+13
3524,2.04596E+13
3525,2.02348E+13
3526,2.01164E+13
3527,2.00156E+13
3528,1.99148E+13
3529,1.98139E+13
3530,1.96508E+13
3531,1.91146E+13
3532,1.85158E+13
3533,1.79167E+13
3534,1.73173E+13
3535,1.67753E+13
3536,1.65799E+13
3537,1.64423E+13
3538,1.63045E+13
3539,1.61667E+13
3540,1.60689E+13
3541,1.62115E+13
3542,1.63942E+13
3543,1.65771E+13
3544,1.67601E+13
3545,1.69655E+13
3546,1.73047E+13
3547,1.76665E+13
3548,1.80285E+13
3549,1.83907E+13
3550,1.86414E+13
3551,1.82224E+13
3552,1.76914E+13
3553,1.71602E+13
3554,1.66286E+13
3555,1.62443E+13
3556,1.67453E+13
3557,1.73942E+13
3558,1.80435E+13
3559,1.86932E+13
3560,1.92626E+13
3561,1.93486E+13
3562,1.93541E+13
3563,1.93595E+13
3564,1.93649E+13
3565,1.92583E+13
3566,1.84788E+13
3567,1.75867E+13
3568,1.66941E+13
3569,1.5801E+13
3570,1.50331E+13
3571,1.50193E+13
3572,1.51314E+13
3573,1.52435E+13
3574,1.53556E+13
3575,1.55263E+13
3576,1.60479E+13
3577,1.66282E+13
3578,1.72089E+13
3579,1.77899E+13
3580,1.82496E+13
3581,1.798E+13
3582,1.75886E+13
3583,1.71969E+13
3584,1.6805E+13
3585,1.6476E+13
3586,1.65257E+13
3587,1.66386E+13
3588,1.67516E+13
3589,1.68646E+13
3590,1.69731E+13
3591,1.70546E+13
3592,1.71317E+13
3593,1.72087E+13
3594,1.72859E+13
3595,1.73811E+13
3596,1.75849E+13
3597,1.7807E+13
3598,1.80292E+13
3599,1.82514E+13
3600,1.84512E+13
3601,1.85152E+13
3602,1.85566E+13
3603,1.8598E+13
3604,1.86394E+13
3605,1.86401E+13
3606,1.83958E+13
3607,1.81105E+13
3608,1.78251E+13
3609,1.75396E+13
3610,1.72856E+13
3611,1.72223E+13
3612,1.71907E+13
3613,1.71591E+13
3614,1.71275E+13
3615,1.72004E+13
3616,1.7901E+13
3617,1.87067E+13
3618,1.95127E+13
3619,2.03192E+13
3620,2.09623E+13
3621,2.0622E+13
3622,2.01174E+13
3623,1.96126E+13
3624,1.91075E+13
3625,1.86523E+13
3626,1.84978E+13
3627,1.83934E+13
3628,1.8289E+13
3629,1.81845E+13
3630,1.81119E+13
3631,1.8231E+13
3632,1.83822E+13
3633,1.85335E+13
3634,1.86849E+13
3635,1.88683E+13
3636,1.9244E+13
3637,1.96518E+13
3638,2.00599E+13
3639,2.04682E+13
3640,2.07897E+13
3641,2.05893E+13
3642,2.03018E+13
3643,2.00141E+13
3644,1.97263E+13
3645,1.94521E+13
3646,1.92602E+13
3647,1.9082E+13
3648,1.89037E+13
3649,1.87253E+13
3650,1.86065E+13
3651,1.88458E+13
3652,1.91449E+13
3653,1.94442E+13
3654,1.97437E+13
3655,2.00065E+13
3656,2.00488E+13
3657,2.00542E+13
3658,2.00597E+13
3659,2.00652E+13
3660,2.00385E+13
3661,1.98183E+13
3662,1.95658E+13
3663,1.93131E+13
3664,1.90603E+13
3665,1.87337E+13
3666,1.79641E+13
3667,1.71204E+13
3668,1.62762E+13
3669,1.54315E+13
3670,1.45495E+13
3671,1.34453E+13
3672,1.23036E+13
3673,1.11612E+13
3674,1.00183E+13
3675,9.17976E+12
3676,1.01717E+13
3677,1.14694E+13
3678,1.27678E+13
3679,1.40669E+13
3680,1.52556E+13
3681,1.57783E+13
3682,1.61901E+13
3683,1.66022E+13
3684,1.70144E+13
3685,1.73898E+13
3686,1.75429E+13
3687,1.7659E+13
3688,1.77751E+13
3689,1.78912E+13
3690,1.80121E+13
3691,1.81609E+13
3692,1.83144E+13
3693,1.8468E+13
3694,1.86217E+13
3695,1.87894E+13
3696,1.90409E+13
3697,1.93064E+13
3698,1.95721E+13
3699,1.98379E+13
3700,2.00667E+13
3701,2.00721E+13
3702,2.00403E+13
3703,2.00084E+13
3704,1.99766E+13
3705,1.98841E+13
3706,1.9428E+13
3707,1.8911E+13
3708,1.83938E+13
3709,1.78763E+13
3710,1.74191E+13
3711,1.73258E+13
3712,1.72931E+13
3713,1.72604E+13
3714,1.72277E+13
3715,1.7251E+13
3716,1.76109E+13
3717,1.8027E+13
3718,1.84434E+13
3719,1.886E+13
3720,1.92441E+13
3721,1.94317E+13
3722,1.95868E+13
3723,1.97419E+13
3724,1.98971E+13
3725,1.99633E+13
3726,1.94953E+13
3727,1.89381E+13
3728,1.83805E+13
3729,1.78226E+13
3730,1.73066E+13
3731,1.70438E+13
3732,1.6823E+13
3733,1.66022E+13
3734,1.63812E+13
3735,1.61977E+13
3736,1.62396E+13
3737,1.63192E+13
3738,1.63987E+13
3739,1.64784E+13
3740,1.66192E+13
3741,1.71271E+13
3742,1.76965E+13
3743,1.82661E+13
3744,1.88361E+13
3745,1.92886E+13
3746,1.90346E+13
3747,1.86627E+13
3748,1.82905E+13
3749,1.79182E+13
3750,1.75786E+13
3751,1.74371E+13
3752,1.73285E+13
3753,1.72198E+13
3754,1.71111E+13
3755,1.7007E+13
3756,1.69312E+13
3757,1.68601E+13
3758,1.6789E+13
3759,1.67178E+13
3760,1.66419E+13
3761,1.65375E+13
3762,1.64283E+13
3763,1.63191E+13
3764,1.62098E+13
3765,1.61431E+13
3766,1.63321E+13
3767,1.65639E+13
3768,1.67958E+13
3769,1.70278E+13
3770,1.72267E+13
3771,1.72265E+13
3772,1.71931E+13
3773,1.71597E+13
3774,1.71263E+13
3775,1.71213E+13
3776,1.72873E+13
3777,1.74819E+13
3778,1.76766E+13
3779,1.78714E+13
3780,1.80093E+13
3781,1.78048E+13
3782,1.75431E+13
3783,1.72813E+13
3784,1.70194E+13
3785,1.67382E+13
3786,1.63427E+13
3787,1.59278E+13
3788,1.55128E+13
3789,1.50975E+13
3790,1.47869E+13
3791,1.51055E+13
3792,1.55291E+13
3793,1.59531E+13
3794,1.63772E+13
3795,1.67968E+13
3796,1.71879E+13
3797,1.75745E+13
3798,1.79613E+13
3799,1.83483E+13
3800,1.86638E+13
3801,1.85492E+13
3802,1.83628E+13
3803,1.81763E+13
3804,1.79897E+13
3805,1.77743E+13
3806,1.73864E+13
3807,1.69696E+13
3808,1.65526E+13
3809,1.61353E+13
3810,1.57466E+13
3811,1.55303E+13
3812,1.53426E+13
3813,1.51547E+13
3814,1.49668E+13
3815,1.4894E+13
3816,1.55122E+13
3817,1.6246E+13
3818,1.69802E+13
3819,1.77148E+13
3820,1.83536E+13
3821,1.84161E+13
3822,1.83825E+13
3823,1.83488E+13
3824,1.83151E+13
3825,1.8291E+13
3826,1.83247E+13
3827,1.8368E+13
3828,1.84113E+13
3829,1.84546E+13
3830,1.84017E+13
3831,1.77704E+13
3832,1.70425E+13
3833,1.63141E+13
3834,1.55854E+13
3835,1.50058E+13
3836,1.53234E+13
3837,1.57906E+13
3838,1.62582E+13
3839,1.6726E+13
3840,1.71312E+13
3841,1.71598E+13
3842,1.71256E+13
3843,1.70914E+13
3844,1.70572E+13
3845,1.70277E+13
3846,1.70273E+13
3847,1.70318E+13
3848,1.70362E+13
3849,1.70406E+13
3850,1.70305E+13
3851,1.69332E+13
3852,1.68213E+13
3853,1.67094E+13
3854,1.65974E+13
3855,1.64757E+13
3856,1.62956E+13
3857,1.61058E+13
3858,1.59159E+13
3859,1.57259E+13
3860,1.55649E+13
3861,1.55786E+13
3862,1.56215E+13
3863,1.56644E+13
3864,1.57074E+13
3865,1.57066E+13
3866,1.54432E+13
3867,1.51359E+13
3868,1.48285E+13
3869,1.45209E+13
3870,1.42228E+13
3871,1.39831E+13
3872,1.37529E+13
3873,1.35227E+13
3874,1.32923E+13
3875,1.30812E+13
3876,1.29871E+13
3877,1.29124E+13
3878,1.28377E+13
3879,1.2763E+13
3880,1.27126E+13
3881,1.28086E+13
3882,1.29291E+13
3883,1.30496E+13
3884,1.31702E+13
3885,1.32811E+13
3886,1.33334E+13
3887,1.3376E+13
3888,1.34185E+13
3889,1.34611E+13
3890,1.35282E+13
3891,1.37421E+13
3892,1.39806E+13
3893,1.42192E+13
3894,1.4458E+13
3895,1.4687E+13
3896,1.48574E+13
3897,1.50181E+13
3898,1.51788E+13
3899,1.53396E+13
3900,1.54809E+13
3901,1.55045E+13
3902,1.55085E+13
3903,1.55125E+13
3904,1.55164E+13
3905,1.54811E+13
3906,1.521E+13
3907,1.48994E+13
3908,1.45886E+13
3909,1.42777E+13
3910,1.4001E+13
3911,1.39308E+13
3912,1.3895E+13
3913,1.38592E+13
3914,1.38233E+13
3915,1.37875E+13
3916,1.37516E+13
3917,1.37157E+13
3918,1.36798E+13
3919,1.36438E+13
3920,1.36079E+13
3921,1.35719E+13
3922,1.35359E+13
3923,1.34999E+13
3924,1.34638E+13
3925,1.34426E+13
3926,1.35102E+13
3927,1.35927E+13
3928,1.36752E+13
3929,1.37577E+13
3930,1.38452E+13
3931,1.39625E+13
3932,1.40847E+13
3933,1.4207E+13
3934,1.43294E+13
3935,1.44419E+13
3936,1.44951E+13
3937,1.45384E+13
3938,1.45817E+13
3939,1.4625E+13
3940,1.46684E+13
3941,1.47118E+13
3942,1.47552E+13
3943,1.47986E+13
3944,1.4842E+13
3945,1.48855E+13
3946,1.4929E+13
3947,1.49725E+13
3948,1.5016E+13
3949,1.50595E+13
3950,1.51031E+13
3951,1.51467E+13
3952,1.51903E+13
3953,1.52339E+13
3954,1.52775E+13
3955,1.53162E+13
3956,1.5325E+13
3957,1.53289E+13
3958,1.53328E+13
3959,1.53367E+13
3960,1.53455E+13
3961,1.53843E+13
3962,1.5428E+13
3963,1.54718E+13
3964,1.55156E+13
3965,1.55494E+13
3966,1.55234E+13
3967,1.54874E+13
3968,1.54514E+13
3969,1.54153E+13
3970,1.53743E+13
3971,1.53032E+13
3972,1.52272E+13
3973,1.5151E+13
3974,1.50749E+13
3975,1.50037E+13
3976,1.49625E+13
3977,1.49262E+13
3978,1.48899E+13
3979,1.48536E+13
3980,1.48223E+13
3981,1.4821E+13
3982,1.48248E+13
3983,1.48285E+13
3984,1.48322E+13
3985,1.48359E+13
3986,1.48397E+13
3987,1.48434E+13
3988,1.48471E+13
3989,1.48508E+13
3990,1.48445E+13
3991,1.4778E+13
3992,1.47013E+13
3993,1.46247E+13
3994,1.45479E+13
3995,1.44762E+13
3996,1.44346E+13
3997,1.4398E+13
3998,1.43614E+13
3999,7.16236E+12
